unique_id,price_paid,deed_date,postcode,property_type,new_build,estate_type,street,locality,town,district,county
FAC30766-CF5B-5E20-E053-4704A8C004EE,"$475,000.00",2/2/23,E17 7FQ,FLAT/MAISONETTE,YES,LEASEHOLD,TRACK STREET,,LONDON,WALTHAM FOREST,GREATER LONDON
FAC30766-CF22-5E20-E053-4704A8C004EE,"$510,000.00",1/10/23,E17 7FQ,FLAT/MAISONETTE,YES,LEASEHOLD,TRACK STREET,,LONDON,WALTHAM FOREST,GREATER LONDON
FAC30766-CF20-5E20-E053-4704A8C004EE,"$325,000.00",1/27/23,E17 7FQ,FLAT/MAISONETTE,YES,LEASEHOLD,TRACK STREET,,LONDON,WALTHAM FOREST,GREATER LONDON
FAC30766-CF5D-5E20-E053-4704A8C004EE,"$525,000.00",2/24/23,E17 7FQ,FLAT/MAISONETTE,YES,LEASEHOLD,TRACK STREET,,LONDON,WALTHAM FOREST,GREATER LONDON
F87E72F8-8D99-176C-E053-6B04A8C0D2BE,"$555,000.00",3/23/23,E17 7FQ,FLAT/MAISONETTE,YES,LEASEHOLD,TRACK STREET,,LONDON,WALTHAM FOREST,GREATER LONDON
F87E72F8-D8C2-176C-E053-6B04A8C0D2BE,"$700,000.00",3/1/23,E17 7HB,TERRACED,NO,FREEHOLD,COPPERMILL LANE,,LONDON,WALTHAM FOREST,GREATER LONDON
F5E8B080-D14A-3A13-E053-6C04A8C060B7,"$475,000.00",1/4/23,E17 7HB,FLAT/MAISONETTE,NO,LEASEHOLD,COPPERMILL LANE,,LONDON,WALTHAM FOREST,GREATER LONDON
F5E8B080-D2B9-3A13-E053-6C04A8C060B7,"$625,000.00",1/20/23,E17 7HL,TERRACED,NO,FREEHOLD,RENSBURG ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
FFA361DA-BB9D-8A03-E053-4804A8C01F61,"$820,000.00",6/2/23,E17 7HN,TERRACED,NO,FREEHOLD,RENSBURG ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
FAC30767-1055-5E20-E053-4704A8C004EE,"$300,000.00",3/7/23,E17 7HP,TERRACED,NO,FREEHOLD,CHESTER ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
FAC30767-105B-5E20-E053-4704A8C004EE,"$595,000.00",3/23/23,E17 7HR,TERRACED,NO,FREEHOLD,CHESTER ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
FD226036-87E8-4CB7-E053-4804A8C00430,"$540,000.00",3/20/23,E17 7HR,TERRACED,NO,FREEHOLD,CHESTER ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
F87E72F8-D7DA-176C-E053-6B04A8C0D2BE,"$520,000.00",3/9/23,E17 7HY,FLAT/MAISONETTE,NO,LEASEHOLD,YORK ROAD,WALTHAMSTOW,LONDON,WALTHAM FOREST,GREATER LONDON
FAC30767-0974-5E20-E053-4704A8C004EE,"$800,000.00",3/31/23,E17 7JA,TERRACED,NO,FREEHOLD,MORLAND ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
F5E8B081-26A5-3A13-E053-6C04A8C060B7,"$775,000.00",1/6/23,E17 7JA,TERRACED,NO,FREEHOLD,MORLAND ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
FD226036-7A7D-4CB7-E053-4804A8C00430,"$100,000.00",2/2/23,E17 7JH,OTHER,NO,LEASEHOLD,HIGH STREET,,LONDON,WALTHAM FOREST,GREATER LONDON
FAC30766-CCB4-5E20-E053-4704A8C004EE,"$450,000.00",4/6/23,E17 7LG,FLAT/MAISONETTE,NO,LEASEHOLD,LEUCHA ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
F87E72F8-D736-176C-E053-6B04A8C0D2BE,"$745,000.00",2/17/23,E17 7LZ,TERRACED,NO,FREEHOLD,GOSPORT ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
FAC30766-CC2E-5E20-E053-4704A8C004EE,"$345,000.00",3/10/23,E17 7NF,FLAT/MAISONETTE,NO,LEASEHOLD,CAMDEN ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
F87E72F8-88EB-176C-E053-6B04A8C0D2BE,"$550,000.00",2/20/23,E17 7NF,FLAT/MAISONETTE,NO,LEASEHOLD,CAMDEN ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
F5E8B081-2722-3A13-E053-6C04A8C060B7,"$341,850.00",1/17/23,E17 7PR,TERRACED,NO,LEASEHOLD,ALBERT ROAD,WALTHAMSTOW,LONDON,WALTHAM FOREST,GREATER LONDON
FD226035-BC7A-4CB7-E053-4804A8C00430,"$250,000.00",3/8/23,E17 7PT,TERRACED,NO,LEASEHOLD,ALBERT ROAD,WALTHAMSTOW,LONDON,WALTHAM FOREST,GREATER LONDON
FAC30767-C9C2-5E20-E053-4704A8C004EE,"$227,500.00",3/8/23,E17 7PT,TERRACED,NO,LEASEHOLD,ALBERT ROAD,WALTHAMSTOW,LONDON,WALTHAM FOREST,GREATER LONDON
F5E8B080-D273-3A13-E053-6C04A8C060B7,"$445,000.00",2/10/23,E17 7QA,FLAT/MAISONETTE,NO,LEASEHOLD,EDINBURGH ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
FD226035-BB1A-4CB7-E053-4804A8C00430,"$837,500.00",4/11/23,E17 7QA,TERRACED,NO,FREEHOLD,EDINBURGH ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
F5E8B080-D425-3A13-E053-6C04A8C060B7,"$505,000.00",1/16/23,E17 7QL,FLAT/MAISONETTE,NO,LEASEHOLD,CEDARS AVENUE,,LONDON,WALTHAM FOREST,GREATER LONDON
FD226035-79D6-4CB7-E053-4804A8C00430,"$1,070,000.00",3/30/23,E17 7QP,TERRACED,NO,FREEHOLD,PRIORY AVENUE,,LONDON,WALTHAM FOREST,GREATER LONDON
01EB45EF-AA3C-40F3-E063-4704A8C05FDE,"$640,000.00",5/12/23,E17 7QQ,TERRACED,NO,FREEHOLD,EXMOUTH ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
F87E72F8-D58C-176C-E053-6B04A8C0D2BE,"$675,000.00",2/24/23,E17 8AB,TERRACED,NO,FREEHOLD,THE CRESCENT,,LONDON,WALTHAM FOREST,GREATER LONDON
FFA361DA-BAC1-8A03-E053-4804A8C01F61,"$738,000.00",4/14/23,E17 8AP,TERRACED,NO,FREEHOLD,CLACTON ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
F87E72F8-D86C-176C-E053-6B04A8C0D2BE,"$710,000.00",2/20/23,E17 8AP,TERRACED,NO,FREEHOLD,CLACTON ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
F87E72F8-D805-176C-E053-6B04A8C0D2BE,"$850,000.00",2/17/23,E17 8AQ,TERRACED,NO,FREEHOLD,LYNMOUTH ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
FD226035-BA20-4CB7-E053-4804A8C00430,"$600,000.00",1/24/23,E17 8AR,TERRACED,NO,FREEHOLD,CLACTON ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
FD226035-79C0-4CB7-E053-4804A8C00430,"$310,000.00",3/17/23,E17 8AX,FLAT/MAISONETTE,NO,LEASEHOLD,SOUTH ACCESS ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
FAC30766-CB8C-5E20-E053-4704A8C004EE,"$335,000.00",2/28/23,E17 8AX,FLAT/MAISONETTE,NO,LEASEHOLD,SOUTH ACCESS ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
FAC30766-CB84-5E20-E053-4704A8C004EE,"$470,000.00",3/1/23,E17 8AY,FLAT/MAISONETTE,NO,LEASEHOLD,MARKHOUSE AVENUE,,LONDON,WALTHAM FOREST,GREATER LONDON
FD226036-0B95-4CB7-E053-4804A8C00430,"$545,000.00",4/3/23,E17 8BN,TERRACED,NO,FREEHOLD,ACACIA ROAD,WALTHAMSTOW,LONDON,WALTHAM FOREST,GREATER LONDON
01EB45EF-AC69-40F3-E063-4704A8C05FDE,"$640,000.00",1/25/23,E17 8BW,TERRACED,NO,FREEHOLD,ACACIA ROAD,WALTHAMSTOW,LONDON,WALTHAM FOREST,GREATER LONDON
01EB45EF-ABB5-40F3-E063-4704A8C05FDE,"$875,000.00",6/9/23,E17 8BX,TERRACED,NO,FREEHOLD,MYRTLE ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
FAC30767-083B-5E20-E053-4704A8C004EE,"$850,000.00",1/26/23,E17 8DA,TERRACED,NO,FREEHOLD,ALBANY ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
01EB45EF-FE93-40F3-E063-4704A8C05FDE,"$550,000.00",6/9/23,E17 8DD,TERRACED,NO,FREEHOLD,SPRINGFIELD ROAD,WALTHAMSTOW,LONDON,WALTHAM FOREST,GREATER LONDON
F87E72F9-CEC1-176C-E053-6B04A8C0D2BE,"$51,000.00",3/14/23,E17 8EF,OTHER,NO,FREEHOLD,MARKHOUSE ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
F5E8B080-D236-3A13-E053-6C04A8C060B7,"$512,500.00",2/6/23,E17 8EH,TERRACED,NO,LEASEHOLD,WETHERDEN STREET,,LONDON,WALTHAM FOREST,GREATER LONDON
F87E72F8-88FB-176C-E053-6B04A8C0D2BE,"$515,000.00",3/2/23,E17 8EL,FLAT/MAISONETTE,NO,LEASEHOLD,THEYDON STREET,WALTHAMSTOW,LONDON,WALTHAM FOREST,GREATER LONDON
01EB45EF-651D-40F3-E063-4704A8C05FDE,"$535,000.00",2/13/23,E17 8EN,FLAT/MAISONETTE,NO,LEASEHOLD,THEYDON STREET,WALTHAMSTOW,LONDON,WALTHAM FOREST,GREATER LONDON
FFA361DA-BB1C-8A03-E053-4804A8C01F61,"$275,000.00",5/5/23,E17 8ET,FLAT/MAISONETTE,NO,LEASEHOLD,TUDOR COURT,,LONDON,WALTHAM FOREST,GREATER LONDON
F5E8B080-D2B3-3A13-E053-6C04A8C060B7,"$360,000.00",2/16/23,E17 8ET,FLAT/MAISONETTE,NO,LEASEHOLD,TUDOR COURT,,LONDON,WALTHAM FOREST,GREATER LONDON
01EB45EF-6685-40F3-E063-4704A8C05FDE,"$360,000.00",2/3/23,E17 8ET,FLAT/MAISONETTE,NO,LEASEHOLD,TUDOR COURT,,LONDON,WALTHAM FOREST,GREATER LONDON
FD226035-BB5B-4CB7-E053-4804A8C00430,"$350,000.00",3/27/23,E17 8ET,FLAT/MAISONETTE,NO,LEASEHOLD,TUDOR COURT,,LONDON,WALTHAM FOREST,GREATER LONDON
FD226036-87A9-4CB7-E053-4804A8C00430,"$330,000.00",3/23/23,E17 8ET,FLAT/MAISONETTE,NO,LEASEHOLD,TUDOR COURT,,LONDON,WALTHAM FOREST,GREATER LONDON
F87E72F8-D724-176C-E053-6B04A8C0D2BE,"$687,000.00",3/2/23,E17 8HB,TERRACED,NO,FREEHOLD,HIBBERT ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
F5E8B081-266E-3A13-E053-6C04A8C060B7,"$325,000.00",1/27/23,E17 8HF,FLAT/MAISONETTE,NO,LEASEHOLD,HIBBERT ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
F5E8B080-D13B-3A13-E053-6C04A8C060B7,"$340,000.00",1/23/23,E17 8HL,FLAT/MAISONETTE,NO,LEASEHOLD,HITCHAM ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
FD226036-7A86-4CB7-E053-4804A8C00430,"$380,000.00",4/3/23,E17 8HN,OTHER,NO,LEASEHOLD,HITCHAM ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
F87E72F8-D86F-176C-E053-6B04A8C0D2BE,"$446,000.00",2/17/23,E17 8HR,FLAT/MAISONETTE,NO,LEASEHOLD,BLYTH ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
FAC30766-CBC6-5E20-E053-4704A8C004EE,"$480,000.00",3/31/23,E17 8HR,TERRACED,NO,LEASEHOLD,BLYTH ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
F87E72F8-8B43-176C-E053-6B04A8C0D2BE,"$446,600.00",2/28/23,E17 8HX,FLAT/MAISONETTE,NO,LEASEHOLD,IVY ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
01EB45EF-AC83-40F3-E063-4704A8C05FDE,"$622,000.00",1/12/23,E17 8JG,TERRACED,NO,FREEHOLD,AVONDALE ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
01EB45EF-AC71-40F3-E063-4704A8C05FDE,"$625,000.00",2/10/23,E17 8JP,TERRACED,NO,FREEHOLD,FARMILO ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
01EB45EF-64C8-40F3-E063-4704A8C05FDE,"$675,000.00",6/22/23,E17 8LA,DETACHED,NO,FREEHOLD,BOUNDARY ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
F87E72F9-CF33-176C-E053-6B04A8C0D2BE,"$430,000.00",1/27/23,E17 8LE,SEMI-DETACHED,NO,FREEHOLD,SAXON CLOSE,,LONDON,WALTHAM FOREST,GREATER LONDON
FD226035-BB8C-4CB7-E053-4804A8C00430,"$451,000.00",5/5/23,E17 8LU,TERRACED,NO,FREEHOLD,BEACONSFIELD ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
FAC30767-0887-5E20-E053-4704A8C004EE,"$875,000.00",4/6/23,E17 8NH,TERRACED,NO,FREEHOLD,ROSEBANK ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
F5E8B081-27A0-3A13-E053-6C04A8C060B7,"$1,110,000.00",1/27/23,E17 8NP,SEMI-DETACHED,NO,FREEHOLD,CHELMSFORD ROAD,WALTHAMSTOW,LONDON,WALTHAM FOREST,GREATER LONDON
FFA361DA-BBA4-8A03-E053-4804A8C01F61,"$405,000.00",6/5/23,E17 8NQ,FLAT/MAISONETTE,NO,LEASEHOLD,BOUNDARY ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
FAC30767-0878-5E20-E053-4704A8C004EE,"$595,000.00",3/10/23,E17 8NT,TERRACED,NO,FREEHOLD,LENNOX ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
FAC30767-52C8-5E20-E053-4704A8C004EE,"$841,250.00",3/24/23,E17 8NW,TERRACED,NO,FREEHOLD,CHELMSFORD ROAD,WALTHAMSTOW,LONDON,WALTHAM FOREST,GREATER LONDON
F87E72F8-D5E0-176C-E053-6B04A8C0D2BE,"$625,000.00",3/15/23,E17 8NW,TERRACED,NO,FREEHOLD,CHELMSFORD ROAD,WALTHAMSTOW,LONDON,WALTHAM FOREST,GREATER LONDON
FD226035-C4E3-4CB7-E053-4804A8C00430,"$682,500.00",4/5/23,E17 8PP,TERRACED,NO,FREEHOLD,RINGWOOD ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
FD226035-BA26-4CB7-E053-4804A8C00430,"$915,000.00",4/17/23,E17 8QF,TERRACED,NO,FREEHOLD,BELGRAVE ROAD,WALTHAMSTOW,LONDON,WALTHAM FOREST,GREATER LONDON
F5E8B081-261F-3A13-E053-6C04A8C060B7,"$880,000.00",1/27/23,E17 8QJ,TERRACED,NO,FREEHOLD,DEVONSHIRE ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
F3B6C199-4321-6E40-E053-6C04A8C0B3B4,"$108,500.00",1/13/23,E17 8QJ,OTHER,NO,FREEHOLD,DEVONSHIRE ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
FAC30767-0EC9-5E20-E053-4704A8C004EE,"$982,500.00",1/20/23,E17 8QN,TERRACED,NO,FREEHOLD,SOMERSET ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
F5E8B081-279E-3A13-E053-6C04A8C060B7,"$807,500.00",1/27/23,E17 8QN,TERRACED,NO,FREEHOLD,SOMERSET ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
F87E72F8-8D7D-176C-E053-6B04A8C0D2BE,"$290,000.00",1/6/23,E17 8QR,FLAT/MAISONETTE,NO,LEASEHOLD,QUEENS ROAD,WALTHAMSTOW,LONDON,WALTHAM FOREST,GREATER LONDON
01EB45EF-AC98-40F3-E063-4704A8C05FDE,"$865,000.00",6/2/23,E17 8QU,TERRACED,NO,FREEHOLD,LANSDOWNE ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
01EB45EF-AC72-40F3-E063-4704A8C05FDE,"$640,500.00",2/24/23,E17 8QY,TERRACED,NO,FREEHOLD,WELLESLEY ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
01EB45EF-6674-40F3-E063-4704A8C05FDE,"$330,000.00",6/8/23,E17 8RU,FLAT/MAISONETTE,NO,LEASEHOLD,LUTHER KING CLOSE,,LONDON,WALTHAM FOREST,GREATER LONDON
FFA361DA-7D86-8A03-E053-4804A8C01F61,"$280,000.00",5/17/23,E17 8RU,FLAT/MAISONETTE,NO,LEASEHOLD,LUTHER KING CLOSE,,LONDON,WALTHAM FOREST,GREATER LONDON
F5E8B080-D5E3-3A13-E053-6C04A8C060B7,"$277,000.00",1/27/23,E17 8XQ,FLAT/MAISONETTE,NO,LEASEHOLD,YUNUS KHAN CLOSE,,LONDON,WALTHAM FOREST,GREATER LONDON
FD226036-0CF4-4CB7-E053-4804A8C00430,"$878,380.00",5/12/23,E17 9AU,TERRACED,NO,FREEHOLD,LIVINGSTONE ROAD,WALTHAMSTOW,LONDON,WALTHAM FOREST,GREATER LONDON
FAC30767-DA68-5E20-E053-4704A8C004EE,"$610,000.00",2/22/23,E17 9AY,SEMI-DETACHED,NO,FREEHOLD,CLARENDON ROAD,WALTHAMSTOW,LONDON,WALTHAM FOREST,GREATER LONDON
FAC30767-DA69-5E20-E053-4704A8C004EE,"$570,000.00",2/22/23,E17 9AY,SEMI-DETACHED,NO,FREEHOLD,CLARENDON ROAD,WALTHAMSTOW,LONDON,WALTHAM FOREST,GREATER LONDON
FFA361DA-BBC8-8A03-E053-4804A8C01F61,"$1,115,000.00",5/24/23,E17 9AY,DETACHED,NO,FREEHOLD,CLARENDON ROAD,WALTHAMSTOW,LONDON,WALTHAM FOREST,GREATER LONDON
F5E8B080-D1B4-3A13-E053-6C04A8C060B7,"$320,000.00",1/25/23,E17 9AZ,FLAT/MAISONETTE,NO,LEASEHOLD,CLARENDON ROAD,WALTHAMSTOW,LONDON,WALTHAM FOREST,GREATER LONDON
01EB45EF-FEA7-40F3-E063-4704A8C05FDE,"$620,000.00",6/2/23,E17 9BS,TERRACED,NO,FREEHOLD,GRANVILLE ROAD,WALTHAMSTOW,LONDON,WALTHAM FOREST,GREATER LONDON
F5E8B080-D0F2-3A13-E053-6C04A8C060B7,"$478,000.00",2/1/23,E17 9BT,FLAT/MAISONETTE,NO,LEASEHOLD,GRANVILLE ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
F5E8B081-272D-3A13-E053-6C04A8C060B7,"$370,000.00",1/20/23,E17 9BZ,FLAT/MAISONETTE,NO,LEASEHOLD,GROVE ROAD,WALTHAMSTOW,LONDON,WALTHAM FOREST,GREATER LONDON
FFA361DB-056F-8A03-E053-4804A8C01F61,"$1,368,850.00",5/22/23,E17 9DD,TERRACED,NO,FREEHOLD,FRASER ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
FD226035-BB24-4CB7-E053-4804A8C00430,"$1,035,000.00",4/6/23,E17 9DE,TERRACED,NO,FREEHOLD,MERTON ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
01EB45EF-ABE6-40F3-E063-4704A8C05FDE,"$700,000.00",6/22/23,E17 9DF,TERRACED,NO,FREEHOLD,COLLEGE ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
FAC30767-52A7-5E20-E053-4704A8C004EE,"$950,000.00",4/5/23,E17 9DF,TERRACED,NO,FREEHOLD,COLLEGE ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
F5E8B082-2FA4-3A13-E053-6C04A8C060B7,"$305,000.00",1/23/23,E17 9DS,OTHER,NO,FREEHOLD,LEA BRIDGE ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
FAC30766-CACC-5E20-E053-4704A8C004EE,"$287,500.00",3/30/23,E17 9DS,FLAT/MAISONETTE,NO,LEASEHOLD,LEA BRIDGE ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
FD226035-79CA-4CB7-E053-4804A8C00430,"$433,000.00",3/31/23,E17 9ED,FLAT/MAISONETTE,NO,LEASEHOLD,SHERNHALL STREET,,LONDON,WALTHAM FOREST,GREATER LONDON
F87E72F8-D876-176C-E053-6B04A8C0D2BE,"$465,000.00",1/31/23,E17 9EH,FLAT/MAISONETTE,NO,LEASEHOLD,FERNDALE AVENUE,,LONDON,WALTHAM FOREST,GREATER LONDON
01EB45EF-68B6-40F3-E063-4704A8C05FDE,"$551,000.00",1/13/23,E17 9EH,FLAT/MAISONETTE,NO,LEASEHOLD,FERNDALE AVENUE,,LONDON,WALTHAM FOREST,GREATER LONDON
01EB45EF-ABBD-40F3-E063-4704A8C05FDE,"$955,000.00",5/15/23,E17 9EL,SEMI-DETACHED,NO,FREEHOLD,CHESTNUT AVENUE SOUTH,WALTHAMSTOW,LONDON,WALTHAM FOREST,GREATER LONDON
F87E72F8-D8BB-176C-E053-6B04A8C0D2BE,"$730,000.00",1/31/23,E17 9EP,TERRACED,NO,FREEHOLD,BROOKFIELD AVENUE,,LONDON,WALTHAM FOREST,GREATER LONDON
FAC30767-0872-5E20-E053-4704A8C004EE,"$852,000.00",3/22/23,E17 9ES,TERRACED,NO,FREEHOLD,BARRETT ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
FAC30766-CBD8-5E20-E053-4704A8C004EE,"$525,000.00",1/13/23,E17 9ET,FLAT/MAISONETTE,NO,LEASEHOLD,BARRETT ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
FD226035-7CE6-4CB7-E053-4804A8C00430,"$267,500.00",4/20/23,E17 9EX,FLAT/MAISONETTE,NO,LEASEHOLD,GREENACRE GARDENS,,LONDON,WALTHAM FOREST,GREATER LONDON
FAC30766-CB41-5E20-E053-4704A8C004EE,"$475,000.00",3/30/23,E17 9GY,FLAT/MAISONETTE,NO,LEASEHOLD,STATION APPROACH,,LONDON,WALTHAM FOREST,GREATER LONDON
FAC30767-09D1-5E20-E053-4704A8C004EE,"$942,000.00",3/17/23,E17 9HG,TERRACED,NO,FREEHOLD,GREVILLE ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
01EB45EF-6583-40F3-E063-4704A8C05FDE,"$500,000.00",6/2/23,E17 9HN,TERRACED,NO,LEASEHOLD,ROLAND ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
FFA361DA-7CF7-8A03-E053-4804A8C01F61,"$885,000.00",5/31/23,E17 9HP,TERRACED,NO,FREEHOLD,SHERNHALL STREET,,LONDON,WALTHAM FOREST,GREATER LONDON
F5E8B081-26D3-3A13-E053-6C04A8C060B7,"$417,500.00",1/25/23,E17 9JB,FLAT/MAISONETTE,NO,LEASEHOLD,FAIRWAYS,,LONDON,WALTHAM FOREST,GREATER LONDON
FD226035-79AF-4CB7-E053-4804A8C00430,"$437,500.00",4/13/23,E17 9JD,FLAT/MAISONETTE,NO,LEASEHOLD,BUTTERFIELDS,,LONDON,WALTHAM FOREST,GREATER LONDON
FAC30767-BB7B-5E20-E053-4704A8C004EE,"$310,000.00",3/21/23,E17 9JD,TERRACED,NO,LEASEHOLD,BUTTERFIELDS,,LONDON,WALTHAM FOREST,GREATER LONDON
01EB45EF-65B4-40F3-E063-4704A8C05FDE,"$375,000.00",6/7/23,E17 9JD,FLAT/MAISONETTE,NO,LEASEHOLD,BUTTERFIELDS,,LONDON,WALTHAM FOREST,GREATER LONDON
F5E8B081-2596-3A13-E053-6C04A8C060B7,"$625,000.00",1/20/23,E17 9JE,SEMI-DETACHED,NO,FREEHOLD,MAYNARD ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
01EB45EF-697A-40F3-E063-4704A8C05FDE,"$335,000.00",3/10/23,E17 9JH,FLAT/MAISONETTE,NO,LEASEHOLD,BARCLAY ROAD,WALTHAMSTOW,LONDON,WALTHAM FOREST,GREATER LONDON
F5E8B081-27A1-3A13-E053-6C04A8C060B7,"$701,000.00",1/27/23,E17 9JL,TERRACED,NO,FREEHOLD,BARCLAY ROAD,WALTHAMSTOW,LONDON,WALTHAM FOREST,GREATER LONDON
01EB45EF-AAB9-40F3-E063-4704A8C05FDE,"$905,000.00",6/23/23,E17 9JL,TERRACED,NO,FREEHOLD,BARCLAY ROAD,WALTHAMSTOW,LONDON,WALTHAM FOREST,GREATER LONDON
F3B6C198-7C09-6E40-E053-6C04A8C0B3B4,"$978,000.00",1/9/23,E17 9JN,TERRACED,NO,FREEHOLD,CROMWELL ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
FD226035-BB69-4CB7-E053-4804A8C00430,"$835,000.00",4/6/23,E17 9JT,TERRACED,NO,FREEHOLD,EDEN ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
F5E8B080-D13F-3A13-E053-6C04A8C060B7,"$471,000.00",1/20/23,E17 9JW,FLAT/MAISONETTE,NO,LEASEHOLD,SALISBURY ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
FD226035-BC0C-4CB7-E053-4804A8C00430,"$680,000.00",4/27/23,E17 9JY,TERRACED,NO,FREEHOLD,EDEN ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
F3B6C197-AE4D-6E40-E053-6C04A8C0B3B4,"$545,000.00",1/11/23,E17 9LB,FLAT/MAISONETTE,NO,LEASEHOLD,GROSVENOR RISE EAST,,LONDON,WALTHAM FOREST,GREATER LONDON
FFA361DA-BBBB-8A03-E053-4804A8C01F61,"$740,000.00",5/22/23,E17 9LB,TERRACED,NO,FREEHOLD,GROSVENOR RISE EAST,,LONDON,WALTHAM FOREST,GREATER LONDON
F87E72F8-8C2D-176C-E053-6B04A8C0D2BE,"$410,000.00",2/28/23,E17 9LD,FLAT/MAISONETTE,NO,LEASEHOLD,BEULAH ROAD,WALTHAMSTOW,LONDON,WALTHAM FOREST,GREATER LONDON
F87E72F8-89B5-176C-E053-6B04A8C0D2BE,"$575,000.00",3/3/23,E17 9LG,FLAT/MAISONETTE,NO,LEASEHOLD,BEULAH ROAD,WALTHAMSTOW,LONDON,WALTHAM FOREST,GREATER LONDON
01EB45EF-E880-40F3-E063-4704A8C05FDE,"$516,000.00",6/9/23,E17 9LG,DETACHED,NO,LEASEHOLD,BEULAH ROAD,WALTHAMSTOW,LONDON,WALTHAM FOREST,GREATER LONDON
F87E72F8-D78F-176C-E053-6B04A8C0D2BE,"$800,000.00",2/24/23,E17 9LY,TERRACED,NO,FREEHOLD,RAVENSWOOD ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
F5E8B081-30D3-3A13-E053-6C04A8C060B7,"$962,250.00",1/27/23,E17 9LY,TERRACED,NO,FREEHOLD,RAVENSWOOD ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
FAC30767-0A13-5E20-E053-4704A8C004EE,"$875,000.00",1/26/23,E17 9ND,SEMI-DETACHED,NO,FREEHOLD,COMELY BANK ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
FD226035-BC05-4CB7-E053-4804A8C00430,"$333,000.00",4/19/23,E17 9NJ,FLAT/MAISONETTE,NO,LEASEHOLD,ORFORD ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
01EB45EF-AB5D-40F3-E063-4704A8C05FDE,"$720,000.00",6/15/23,E17 9NR,TERRACED,NO,FREEHOLD,RANDOLPH ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON
